unique_id,ds,Naive,SeasonalNaive,AutoETS,NBEATS,NHITS,LGBMRegressor
hotel_21,2023-07-27,0.9074074074074074,0.9907407407407407,0.9322109167784918,0.9528936,0.9252935,0.9378008456414935
hotel_21,2023-07-28,0.9074074074074074,0.9074074074074074,0.919860566496805,0.92851436,0.9189353,0.9500998732647221
hotel_28,2023-07-01,0.6083333333333333,0.008333333333333333,0.45199125065461343,0.52563745,0.54489326,0.5465982910326947
hotel_28,2023-07-02,0.6083333333333333,0.008333333333333333,0.45545059670535654,0.2711331,0.43782994,0.31855416511962514
hotel_28,2023-07-03,0.6083333333333333,0.008333333333333333,0.45785080226028074,0.22660407,0.4142497,0.29022841212910727
hotel_28,2023-07-04,0.6083333333333333,0.008333333333333333,0.45833833177651623,0.26027083,0.38229114,0.2895867651634857
hotel_28,2023-07-05,0.6083333333333333,0.13333333333333333,0.46876029319256635,0.31063423,0.4157393,0.29047986235057777
hotel_28,2023-07-06,0.6083333333333333,0.4166666666666667,0.4870731932971186,0.3446613,0.46419662,0.36452503025951916
hotel_28,2023-07-07,0.6083333333333333,0.6083333333333333,0.4855707064349663,0.48359844,0.50672126,0.4663216223645442
hotel_28,2023-07-08,0.6083333333333333,0.008333333333333333,0.45199125065461343,0.42149842,0.45407248,0.5021441511865605
hotel_28,2023-07-09,0.6083333333333333,0.008333333333333333,0.45545059670535654,0.2988233,0.39272082,0.42330390525486083
hotel_28,2023-07-10,0.6083333333333333,0.008333333333333333,0.45785080226028074,0.26388037,0.41091564,0.3890142964775292
hotel_28,2023-07-11,0.6083333333333333,0.008333333333333333,0.45833833177651623,0.35557443,0.3943357,0.4223475256888627
hotel_28,2023-07-12,0.6083333333333333,0.13333333333333333,0.46876029319256635,0.2903813,0.39781645,0.3872282803561289
hotel_28,2023-07-13,0.6083333333333333,0.4166666666666667,0.4870731932971186,0.3025229,0.4579747,0.42182629727051546
hotel_28,2023-07-14,0.6083333333333333,0.6083333333333333,0.4855707064349663,0.45549357,0.515756,0.5032594308409158
hotel_28,2023-07-15,0.6083333333333333,0.008333333333333333,0.45199125065461343,0.40199572,0.45200938,0.5026062175284266
hotel_28,2023-07-16,0.6083333333333333,0.008333333333333333,0.45545059670535654,0.3227357,0.4275077,0.45660370930979016
hotel_28,2023-07-17,0.6083333333333333,0.008333333333333333,0.45785080226028074,0.29563448,0.3760386,0.4277028615979863
hotel_28,2023-07-18,0.6083333333333333,0.008333333333333333,0.45833833177651623,0.32515025,0.40499058,0.43796656731240735
hotel_28,2023-07-19,0.6083333333333333,0.13333333333333333,0.46876029319256635,0.30908355,0.4252002,0.43224716808111585
hotel_28,2023-07-20,0.6083333333333333,0.4166666666666667,0.4870731932971186,0.33030635,0.47952545,0.43311691172867295
hotel_28,2023-07-21,0.6083333333333333,0.6083333333333333,0.4855707064349663,0.47067687,0.52004915,0.44993908106399366
hotel_28,2023-07-22,0.6083333333333333,0.008333333333333333,0.45199125065461343,0.29203954,0.49950743,0.4529215188342727
hotel_28,2023-07-23,0.6083333333333333,0.008333333333333333,0.45545059670535654,0.29393503,0.42768428,0.4251392237264365
hotel_28,2023-07-24,0.6083333333333333,0.008333333333333333,0.45785080226028074,0.33893812,0.39902198,0.42746261361114535
hotel_28,2023-07-25,0.6083333333333333,0.008333333333333333,0.45833833177651623,0.40215003,0.40371838,0.4298286007924375
hotel_28,2023-07-26,0.6083333333333333,0.13333333333333333,0.46876029319256635,0.3415498,0.41320458,0.4252016376627678
hotel_28,2023-07-27,0.6083333333333333,0.4166666666666667,0.4870731932971186,0.38835168,0.47478658,0.4220332667404978
hotel_28,2023-07-28,0.6083333333333333,0.6083333333333333,0.4855707064349663,0.51460993,0.52784204,0.4538123048281277
hotel_35,2023-07-01,0.6953125,0.72265625,0.6292694250088536,0.66115797,0.6935281,0.7054871191403801
hotel_35,2023-07-02,0.6953125,0.7421875,0.6360961863349548,0.70013183,0.6946884,0.566453459391629
hotel_35,2023-07-03,0.6953125,0.8359375,0.7007579328410402,0.76036066,0.7048291,0.6878879589434838
hotel_35,2023-07-04,0.6953125,0.919921875,0.7310379917733547,0.781159,0.70815754,0.7465605308997422
hotel_35,2023-07-05,0.6953125,0.89453125,0.7399312751356641,0.79762214,0.713491,0.7808499194592761
hotel_35,2023-07-06,0.6953125,0.8046875,0.7354116134287024,0.78162134,0.70791614,0.7962490270672792
hotel_35,2023-07-07,0.6953125,0.6953125,0.689404874603085,0.71354234,0.6980342,0.8215715695618208
hotel_35,2023-07-08,0.6953125,0.72265625,0.6292694250088536,0.6858625,0.69809246,0.8418677018421243
hotel_35,2023-07-09,0.6953125,0.7421875,0.6360961863349548,0.7180247,0.6953163,0.6248265063354175
hotel_35,2023-07-10,0.6953125,0.8359375,0.7007579328410402,0.73559767,0.7079784,0.7041838342541124
hotel_35,2023-07-11,0.6953125,0.919921875,0.7310379917733547,0.7590879,0.7092193,0.7975439976212354
hotel_35,2023-07-12,0.6953125,0.89453125,0.7399312751356641,0.7885277,0.7155188,0.8027248808154436
hotel_35,2023-07-13,0.6953125,0.8046875,0.7354116134287024,0.7791916,0.7138134,0.8035711093873688
