unique_id,ds,cutoff,y,Naive,SeasonalNaive,AutoETS,NBEATS,NHITS,LGBMRegressor
hotel_84,2023-04-15,2023-04-07,0.8304498269896193,0.643598615916955,0.9134948096885813,0.7878312187139078,0.7419479,0.6208063,0.874209135552684
hotel_84,2023-04-16,2023-04-07,0.4186851211072664,0.643598615916955,0.6332179930795848,0.5291986840450784,0.6714748,0.582133,0.62413933135854
hotel_84,2023-04-17,2023-04-07,0.4913494809688581,0.643598615916955,0.7993079584775087,0.5438225083126048,0.63025165,0.58072454,0.6969285649042505
hotel_84,2023-04-18,2023-04-07,0.629757785467128,0.643598615916955,0.9100346020761245,0.5997203139984164,0.6326802,0.5656173,0.7466132781393751
hotel_84,2023-04-19,2023-04-07,0.629757785467128,0.643598615916955,0.9826989619377162,0.6133064534615674,0.64096403,0.57262254,0.8077631372263281
hotel_84,2023-04-20,2023-04-07,0.9238754325259516,0.643598615916955,0.8581314878892734,0.5984541010823732,0.68448687,0.6074436,0.7890083017302444
hotel_84,2023-04-21,2023-04-07,0.9446366782006921,0.643598615916955,0.643598615916955,0.7410702034855067,0.7220584,0.63797563,0.7926791131923961
hotel_84,2023-04-22,2023-04-07,0.9065743944636678,0.643598615916955,0.9134948096885813,0.7878312187139078,0.73988706,0.6222274,0.8773052851094221
hotel_84,2023-04-23,2023-04-07,0.657439446366782,0.643598615916955,0.6332179930795848,0.5291986840450784,0.6536906,0.5803125,0.6009764463009162
hotel_84,2023-04-24,2023-04-07,0.9342560553633218,0.643598615916955,0.7993079584775087,0.5438225083126048,0.60693127,0.55990946,0.6834265582489416
hotel_84,2023-04-25,2023-04-07,0.9792387543252595,0.643598615916955,0.9100346020761245,0.5997203139984164,0.6149056,0.5721563,0.7322818126251076
hotel_84,2023-04-26,2023-04-07,0.9826989619377162,0.643598615916955,0.9826989619377162,0.6133064534615674,0.670119,0.5748497,0.7641411730111612
hotel_84,2023-04-27,2023-04-07,0.7439446366782007,0.643598615916955,0.8581314878892734,0.5984541010823732,0.70514673,0.60316,0.7351539105121624
hotel_84,2023-04-28,2023-04-07,0.9515570934256056,0.643598615916955,0.643598615916955,0.7410702034855067,0.7113152,0.6376186,0.8034960153463071
hotel_84,2023-04-29,2023-04-07,1.0069204152249136,0.643598615916955,0.9134948096885813,0.7878312187139078,0.7659267,0.62254554,0.8815667005493187
hotel_84,2023-04-30,2023-04-07,0.8062283737024222,0.643598615916955,0.6332179930795848,0.5291986840450784,0.66265094,0.5897893,0.617608904310249
hotel_84,2023-05-01,2023-04-07,0.629757785467128,0.643598615916955,0.7993079584775087,0.5438225083126048,0.6242437,0.58277565,0.6796855455247842
hotel_84,2023-05-02,2023-04-07,0.6851211072664359,0.643598615916955,0.9100346020761245,0.5997203139984164,0.60531163,0.5800649,0.7224007503790599
hotel_84,2023-05-03,2023-04-07,0.5155709342560554,0.643598615916955,0.9826989619377162,0.6133064534615674,0.67124116,0.5903963,0.7586025159553699
hotel_84,2023-05-04,2023-04-07,0.7335640138408305,0.643598615916955,0.8581314878892734,0.5984541010823732,0.7151431,0.6126529,0.7326794030206161
hotel_84,2023-05-05,2023-04-07,0.8719723183391004,0.643598615916955,0.643598615916955,0.7410702034855067,0.680946,0.6364446,0.8195616923284369
hotel_84,2023-05-06,2023-05-05,0.9826989619377162,0.8719723183391004,1.0069204152249136,0.9044072367227207,0.881994,0.84754497,0.887026844286204
hotel_84,2023-05-07,2023-05-05,0.7993079584775087,0.8719723183391004,0.8062283737024222,0.6446853936951208,0.70505697,0.7936225,0.7341497157331717
hotel_84,2023-05-08,2023-05-05,0.9377162629757786,0.8719723183391004,0.629757785467128,0.6631111808415682,0.76360524,0.798413,0.797869566293724
hotel_84,2023-05-09,2023-05-05,0.9238754325259516,0.8719723183391004,0.6851211072664359,0.7231086172689505,0.7884033,0.8070196,0.832914871958307
hotel_84,2023-05-10,2023-05-05,0.8408304498269896,0.8719723183391004,0.5155709342560554,0.7347219991310093,0.8023938,0.8268066,0.8407339627798062
hotel_84,2023-05-11,2023-05-05,0.8685121107266436,0.8719723183391004,0.7335640138408305,0.7231673638790385,0.82628626,0.83641344,0.7986500380346762
hotel_84,2023-05-12,2023-05-05,0.8373702422145328,0.8719723183391004,0.8719723183391004,0.8630414863231322,0.87468964,0.85738474,0.8915333385872364
hotel_84,2023-05-13,2023-05-05,0.9930795847750865,0.8719723183391004,1.0069204152249136,0.9044072367227207,0.8730219,0.82922703,0.9032660147124956
hotel_84,2023-05-14,2023-05-05,0.7301038062283737,0.8719723183391004,0.8062283737024222,0.6446853936951208,0.7100774,0.7774538,0.6572079834839182
hotel_84,2023-05-15,2023-05-05,0.8408304498269896,0.8719723183391004,0.629757785467128,0.6631111808415682,0.7416177,0.7942901,0.7041244325725232
hotel_84,2023-05-16,2023-05-05,0.9342560553633218,0.8719723183391004,0.6851211072664359,0.7231086172689505,0.7998756,0.7922218,0.7389054677575975
hotel_84,2023-05-17,2023-05-05,0.972318339100346,0.8719723183391004,0.5155709342560554,0.7347219991310093,0.8028565,0.80817324,0.7325835163055517
hotel_84,2023-05-18,2023-05-05,0.903114186851211,0.8719723183391004,0.7335640138408305,0.7231673638790385,0.81707287,0.8359364,0.7374238341469179
hotel_84,2023-05-19,2023-05-05,0.740484429065744,0.8719723183391004,0.8719723183391004,0.8630414863231322,0.9125266,0.8696271,0.8512340695016468
hotel_84,2023-05-20,2023-05-05,0.8996539792387543,0.8719723183391004,1.0069204152249136,0.9044072367227207,0.8653169,0.82597446,0.8845025382583751
hotel_84,2023-05-21,2023-05-05,0.7854671280276817,0.8719723183391004,0.8062283737024222,0.6446853936951208,0.7069794,0.7791152,0.6097630367349188
hotel_84,2023-05-22,2023-05-05,0.916955017301038,0.8719723183391004,0.629757785467128,0.6631111808415682,0.7521369,0.7790432,0.6780084658666096
hotel_84,2023-05-23,2023-05-05,0.9550173010380623,0.8719723183391004,0.6851211072664359,0.7231086172689505,0.7891275,0.8002925,0.7456532877851391
